80224602,TV Show,Money for Nothing,,,,"July 12, 2019",2015,TV-PG,1 Season,"British TV Shows, International TV Shows, Reality TV","Aided by designers and craftspeople, entrepreneur Sarah Moore rescues items bound for the garbage dump and turns them into valuable, unique objects."
81094069,TV Show,One Spring Night,,"Han Ji-min, Jung Hae-in, Kim Jun-han, Yim Sung-eon, Song Seung-hwan, Kil Hae-yeon, Lee Moo-saeng, Kim Chang-wan",South Korea,"July 12, 2019",2019,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows","When Lee Jeong-in and Yu Ji-ho meet, something unexpected happens. Or it just may be that spring is in the air – and anything is possible."
81094893,TV Show,PILI Fantasy: War of Dragons,,"Wang Hsi-hua, Lai Wei, Zhang Yu-quan, Chen Yu-kuan, Gao Ming-xiao, Tian Zhi-jie, Li Xiang-yu, Guo Ya-zhen, Zhan Yi-chun, Ye Yu-jia",,"July 12, 2019",2019,TV-14,1 Season,"International TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy","As turmoil looms in the Martial World, and the Eight Wonders of the Evil Dragon unleashes dark forces, who will emerge as the new warrior legend?"
80221677,Movie,Point Blank,Joe Lynch,"Frank Grillo, Anthony Mackie, Marcia Gay Harden, Teyonah Parris, Boris McGiver, Christian Cooke, Markice Moore","France, United States","July 12, 2019",2019,TV-MA,87 min,Action & Adventure,"To save his pregnant wife, an emergency room nurse unwillingly partners with an injured murder suspect in a race against time and renegade cops."
70084221,Movie,Smart People,Noam Murro,"Dennis Quaid, Sarah Jessica Parker, Thomas Haden Church, Ellen Page, Ashton Holmes, Christine Lahti, Camille Mana, David Denman, Don Wadsworth, Robert Haley",United States,"July 12, 2019",2008,R,95 min,"Comedies, Dramas, Independent Movies",An unexpected romance and a surprise visit from his wild brother turn the life of widowed professor Lawrence Wetherhold upside down.
81040704,TV Show,Taco Chronicles,,,United States,"July 12, 2019",2019,TV-PG,1 Season,"Docuseries, International TV Shows, Reality TV","Many of the most popular taco styles have long, rich, little-known histories. Explore some of them in this eye-opening, mouth-watering food adventure."
80234791,Movie,The Milk System,Andreas Pichler,,"Germany, Italy","July 12, 2019",2017,TV-14,91 min,"Documentaries, International Movies","Farmers, scientists and industry insiders delve into the hidden costs and consequences of global dairy production and offer up possible solutions."
81056491,TV Show,True Tunes,,"Michela Luci, Jamie Watson, Eric Peterson, Anna Claire Bartlam, Nicolas Aqui, Cory Doran, Julie Lemieux",,"July 12, 2019",2019,TV-Y,1 Season,Kids' TV,"True and her friends are dropping sweet, silly beats with freshly modern music videos set to the sounds of classic nursery rhyme songs."
80120200,TV Show,Gonul,Neslihan Yesilyurt,"Gökçe Bahadır, Engin Öztürk, Onur Saylak",Turkey,"July 12, 2017",2015,TV-14,1 Season,"International TV Shows, TV Dramas, TV Thrillers","A nurse escapes from her surgeon fiancé after his ex reveals his dark secrets. She later finds love again, but a car accident changes everything."
81088331,TV Show,Chhota Bheem,,"Vatsal Dubey, Julie Tejwani, Rupa Bhimani, Jigna Bhardwaj, Rajesh Kava, Mousam, Swapnil",India,"July 11, 2019",2019,TV-Y7,1 Season,Kids' TV,"A brave, energetic little boy with superhuman powers leads his friends on exciting adventures to guard their fellow Dholakpur villagers from evil."
80234451,TV Show,Family Reunion,,"Loretta Devine, Tia Mowry-Hardrict, Anthony Alabi, Talia Jackson, Isaiah Russell-Bailey, Cameron J. Wright, Jordyn Raya James, Richard Roundtree",United States,"July 11, 2019",2019,TV-PG,1 Season,TV Comedies,"When the McKellan family moves from Seattle to small-town Georgia, life down South – and traditional grandparents – challenge their big-city ways."
80995079,Movie,Little Singham Bandarpur Mein Hu Ha Hu,,"Anamaya Verma, Ganesh Divekar, Jigna Bharadhwaj, Jitendra Dasadiva, Manoj Pandey, Manish Bhuvan, Meena Nahta, Neshma Chemburkar, Saumya Daan, Sonal Kaushal",,"July 11, 2019",2019,TV-Y7,67 min,"Children & Family Movies, Comedies","Little Singham's sidekick monkey, Chikki, is stuck in the magical land of Bandarpur! Can the kid cop save his beloved pet before danger strikes?"
81036520,Movie,Parchís: the Documentary,Daniel Arasanz,,Spain,"July 11, 2019",2019,TV-14,106 min,"Documentaries, International Movies, Music & Musicals","The spotlight's on Parchís, a record company-created Spanish boy/girl band that had unprecedented success with Top 10 songs and hit films in the '80s."
80180224,Movie,Us and Them,Joseph Martin,"Jack Roth, Tim Bentinck, Daniel Kendrick, Sophie Colquhoun, Paul Westwood, Carolyn Backhouse, Louis Dempsey, Andrew Tiernan",United Kingdom,"July 11, 2018",2017,TV-MA,83 min,"Dramas, International Movies, Thrillers","Tired of his lot in life, an angry young man persuades two of his pub buddies to record a home invasion as a protest against the ""one percent""."
70299904,Movie,The Battered Bastards of Baseball,"Chapman Way, Maclain Way","Todd Field, Kurt Russell",United States,"July 11, 2014",2014,NR,80 min,"Documentaries, Sports Movies","The colorful true story of the Portland Mavericks, a scrappy, independent baseball team of underdogs started by actor Bing Russell in the 1970s."
80171125,Movie,Sex Doll,Sylvie Verheyde,"Hafsia Herzi, Ash Stymest, Karole Rocher, Paul Hamy, Ira Max, Lindsay Karamoh, Myriam Djeljeli","United Kingdom, France","July 10, 2017",2016,UR,103 min,"Dramas, International Movies, Romantic Movies","A high-end call girl falls for a handsome man she meets at a nightclub, but he harbors a secret that throws a wrench in their relationship."
80106989,Movie,Summer of '92,Kasper Barfoed,"Ulrich Thomsen, Henning Jensen, Mikkel Boe Følsgaard, Cyron Melville, Esben Smed Jensen, Gustav Dyekjaer Giese, Jon Lange, Allan Hyde, Johannes Lassen, Morten Vang Simonsen","Denmark, United Kingdom","July 10, 2016",2015,NR,94 min,"Dramas, International Movies, Sports Movies","When a quirk of fate kicks the Danish national soccer team into the European Championship final, the coach must whip his unprepared squad into shape."
80044731,Movie,Chris Tucker Live,Phil Joanou,Chris Tucker,United States,"July 10, 2015",2015,TV-MA,92 min,Stand-Up Comedy,"Filmed in his hometown of Atlanta, Chris Tucker showcases his stand-up comedic chops as he shares his experiences from childhood to the big time."
60010069,Movie,Alice Doesn't Live Here Anymore,Martin Scorsese,"Ellen Burstyn, Kris Kristofferson, Billy Green Bush, Diane Ladd, Harvey Keitel, Lelia Goldoni, Lane Bradbury, Vic Tayback, Jodie Foster, Alfred Lutter",United States,"July 1, 2019",1974,PG,112 min,"Classic Movies, Comedies, Dramas","A widowed singer and single mother starts over as a diner waitress in Arizona, befriending her coworkers and romancing a ruggedly handsome rancher."
70241791,TV Show,DreamWorks Kung Fu Panda Awesome Secrets,,"Jack Black, Dustin Hoffman, Dennis Haysbert, Paul Scheer, Randall Duk Kim, David Cross, Jessica DiCicco, Jaycee Chan, Angelina Jolie, Seth Rogen, Tony Leondis",United States,"July 1, 2019",2008,TV-PG,1 Season,"Kids' TV, TV Action & Adventure, TV Comedies","In this pair of adventures, Po tells the story of how masters Thundering Rhino, Storming Ox and Croc met and takes on Shifu's biggest challenge yet."
81099997,TV Show,Flowering Heart,,"Choi Da-in, Yang Se-na, Gim Chae-eun, Esther, Um Sang-hyun, Shin Yong-woo",South Korea,"July 1, 2019",2016,TV-Y7,1 Season,"Kids' TV, Korean TV Shows","An ordinary student, who forms an advice club with her friends to help others, gains special powers after a mysterious encounter."
70084148,Movie,Frozen River,Courtney Hunt,"Melissa Leo, Misty Upham, Charlie McDermott, Michael O'Keefe, Mark Boone Junior, James Reilly, Jay Klaitz, John Canoe, Dylan Carusona, Michael Sky",United States,"July 1, 2019",2008,R,97 min,"Dramas, Independent Movies","On a Mohawk reservation on the Canadian border, Ray Eddy teams with a widowed tribe member to smuggle illegal immigrants into the United States."
70101345,Movie,Inkheart,Iain Softley,"Brendan Fraser, Paul Bettany, Helen Mirren, Jim Broadbent, Andy Serkis, Sienna Guillory, Eliza Bennett, Rafi Gavron, Lesley Sharp, Jamie Foreman","Germany, United Kingdom, United States","July 1, 2019",2008,PG,106 min,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy","Unbeknownst to his 12-year-old daughter, a bookbinder has a secret ability to bring characters to life by reading their stories out loud."
80189451,TV Show,Inside the Mind of a Serial Killer,,,United States,"July 1, 2019",2015,TV-14,1 Season,"Crime TV Shows, Docuseries","Mixing dramatic re-enactments with real-life footage, this series delves into the tormented psyches of the world's most infamous serial killers."
80238020,Movie,Katherine Ryan: Glitter Room,Linda Mendoza,Katherine Ryan,United States,"July 1, 2019",2019,TV-MA,66 min,Stand-Up Comedy,"Fresh from a tour, comedian Katherine Ryan shares shrewd observations about school bullies, revenge bodies and raising a very fancy child."
70128697,Movie,Kill the Irishman,Jonathan Hensleigh,"Ray Stevenson, Vincent D'Onofrio, Val Kilmer, Christopher Walken, Linda Cardellini, Fionnula Flanagan, Jason Butler Harner, Vinnie Jones, Paul Sorvino, Marcus Thomas, Tony Darrow, Jim Gaffigan, Jeremy Davies, Emma Roberts, Viola Davis, Lauren Graham, Zoë Kravitz, Aasif Mandvi, Keir Gilchrist",United States,"July 1, 2019",2011,R,106 min,"Action & Adventure, Dramas, Independent Movies","This true crime tale charts the rise and fall of mobster Danny Greene, who faced down the Mafia to gain control of organized crime in 1970s Cleveland."
70044688,Movie,Lady in the Water,M. Night Shyamalan,"Paul Giamatti, Bryce Dallas Howard, Jeffrey Wright, Bob Balaban, Sarita Choudhury, Cindy Cheung, M. Night Shyamalan, Freddy Rodríguez, Bill Irwin, Mary Beth Hurt",United States,"July 1, 2019",2006,PG-13,110 min,"Sci-Fi & Fantasy, Thrillers","When an apartment building manager discovers a water nymph in the complex's swimming pool, he tries to help her return to her mythical home."
60035622,Movie,Little Monsters,Richard Greenberg,"Fred Savage, Howie Mandel, Daniel Stern, Margaret Whitton, Rick Ducommun, Frank Whaley, Ben Savage, William Murray Weiss, Devin Ratray, Amber Barretto, J. Michael Hunter, Tom Hull",United States,"July 1, 2019",1989,PG,102 min,"Children & Family Movies, Comedies","Brian knows there are creatures under his bed. When he faces his fears and confronts them, however, he makes some hilariously weird new friends."
80117079,Movie,Mean Dreams,Nathan Morlando,"Bill Paxton, Sophie Nélisse, Josh Wiggins, Colm Feore, Vickie Papavs, Joe Cobden, Ryan Blakely, George Buza",Canada,"July 1, 2019",2016,R,105 min,"Dramas, Independent Movies, Thrillers","Desperate to start a new life with his girlfriend, a teenage boy steals drug money from her father, who happens to be the town's corrupt lawman."
70001958,Movie,Mean Streets,Martin Scorsese,"Robert De Niro, Harvey Keitel, David Proval, Amy Robinson, Richard Romanus, Cesare Danova, Victor Argo, George Memmoli",United States,"July 1, 2019",1973,R,112 min,"Classic Movies, Dramas, Independent Movies","In New York's Little Italy, a low-level hoodlum wrestles with loyalty to his mobster uncle, his faith and his friendship with an inveterate gambler."
81099996,TV Show,Molang,,Bruno Guéraçague,France,"July 1, 2019",2015,TV-Y,1 Season,Kids' TV,"An imaginative, big-hearted bunny and his friend, a shy chick, explore the everyday joys of their pastel-colored world."
70066433,Movie,Next,Lee Tamahori,"Nicolas Cage, Julianne Moore, Jessica Biel, Thomas Kretschmann, Tory Kittles, José Zúñiga, Jim Beaver, Jason Butler Harner, Michael Trucco, Enzo Cilenti",United States,"July 1, 2019",2007,PG-13,96 min,"Action & Adventure, Sci-Fi & Fantasy",Las Vegas magician Cris can see a few minutes into the future and an FBI agent wants his help thwarting a nuclear attack.
70098899,Movie,Nights in Rodanthe,George C. Wolfe,"Richard Gere, Diane Lane, Christopher Meloni, Viola Davis, Becky Ann Baker, Scott Glenn, Linda Molloy, Pablo Schreiber, Mae Whitman, Charlie Tahan","United States, Australia","July 1, 2019",2008,PG-13,97 min,"Dramas, Romantic Movies","When a hurricane hits a coastal North Carolina inn and strands the only guest, surgeon Paul Flanner, a young woman's life changes forever."
81121171,Movie,NOVA: Bird Brain,,Craig Sechler,United States,"July 1, 2019",2017,TV-G,53 min,"Children & Family Movies, Documentaries",Scientists test avian aptitude and challenge concepts of intelligence with examples ranging from puzzle-solving crows to parrots with a sense of time.
81121172,Movie,NOVA: Black Hole Apocalypse,Rushmore DeNooyer,Janna Levin,United States,"July 1, 2019",2018,TV-G,113 min,Documentaries,"Astrophysicists show how black holes might hold answers to how the universe evolved, leading to life on Earth and, ultimately, the human race."
81121173,Movie,NOVA: Building Chernobyl's MegaTomb,Martin Gorst,Eric Meyers,United States,"July 1, 2019",2017,TV-PG,53 min,Documentaries,"Thirty years after Chernobyl’s nuclear disaster, engineers race against time to complete a new dome to contain the reactor’s lethal radiation."
81121174,Movie,NOVA: Chinese Chariot Revealed,Giulia Clark,Eric Meyers,United States,"July 1, 2019",2017,TV-PG,54 min,Documentaries,"The chariot dominated Chinese warfare for millennia. Now, a team of experts is building their own and unlocking its many secrets."
81121175,Movie,NOVA: Day the Dinosaurs Died,Sarah Holt,Craig Sechler,United States,"July 1, 2019",2017,TV-PG,53 min,Documentaries,"Drilling into the impact crater of the asteroid that wiped out the dinosaurs, a group of scientists unearths new evidence about the catastrophic event."
81121176,Movie,NOVA: Death Dive to Saturn,Terri Randall,Craig Sechler,United States,"July 1, 2019",2017,TV-G,54 min,Documentaries,"After decades of amazing discoveries, spacecraft Cassini embarks on its final – and most daring – mission: a dive below Saturn’s rings."
81121177,Movie,NOVA: Decoding the Weather Machine,Doug Hamilton,Jay O. Sanders,United States,"July 1, 2019",2018,TV-14,113 min,Documentaries,"Scientists investigate Earth’s climate machine, looking for clues across the globe, from Greenland’s ice sheet to the desert of Australia."
81121178,Movie,NOVA: Eclipse Over America,Martin Gorst,,United States,"July 1, 2019",2017,TV-G,53 min,Documentaries,"Scientists reveal how the 2017 solar eclipse provided new clues into how the sun works, from its scorching atmosphere to its deadly solar storms."
81121179,Movie,NOVA: Extreme Animal Weapons,Peter Fison,Doug Averill,United States,"July 1, 2019",2017,TV-PG,53 min,Documentaries,"From huge tusks to giant horns, some animals sport weaponry that’s larger than life. Researchers explain the science behind this biological arms race."
81121180,Movie,NOVA: First Face of America,Graham Townsley,Jay O. Sanders,United States,"July 1, 2019",2018,TV-PG,53 min,Documentaries,"During risky expeditions in an underwater cave, scientists unearth a 13,000-year-old skeleton to gain insight into the earliest known humans in America."
81121181,Movie,NOVA: Holocaust Escape Tunnel,"Paula Apsell, Kirk Wolfinger",,United States,"July 1, 2019",2017,TV-14,54 min,Documentaries,"At a former Nazi execution site in Lithuania, an international team of archaeologists searches for a lost escape tunnel dug by Jewish prisoners."
81121182,Movie,NOVA: Killer Floods,,Craig Sechler,United States,"July 1, 2019",2017,TV-PG,54 min,Documentaries,Scientists search for evidence left behind by the world’s greatest floods and predict if climate change will cause even greater aquatic disasters.
81121183,Movie,NOVA: Killer Hurricanes,Oliver Twinch,Craig Sechler,United States,"July 1, 2019",2017,TV-PG,52 min,Documentaries,"Scientists research the world’s deadliest hurricane, trying to understand what this 18th-century storm could tell us about our own future."
81121184,Movie,NOVA: Killer Volcanoes,Oliver Twinch,Craig Sechler,United States,"July 1, 2019",2017,TV-PG,54 min,Documentaries,Evidence of a mysterious medieval famine leads researchers on a quest for one of the deadliest volcanoes in human history.
81121185,Movie,NOVA: Poisoned Water,Llewellyn M. Smith,Joe Morton,United States,"July 1, 2019",2017,TV-PG,54 min,Documentaries,"This documentary details how the water disaster in Flint, Michigan happened, its lasting effects, and the lengthy efforts it took to correct it."
81121186,Movie,NOVA: Prediction by the Numbers,Daniel McCabe,Jay O. Sanders,United States,"July 1, 2019",2018,TV-G,53 min,Documentaries,"With the science of forecasting flourishing, this documentary explores how predictions inform our lives and statistics and algorithms' reliability."
81121187,Movie,NOVA: Secrets of the Shining Knight,Peter Yost,Jay O. Sanders,United States,"July 1, 2019",2017,TV-PG,53 min,Documentaries,A master armorer and his team recreate parts of a knight's medieval armor and test its strength while rediscovering centuries-old metalworking secrets.
81121188,Movie,NOVA: Thai Cave Rescue,Tom Stubberfield,,United States,"July 1, 2019",2018,TV-PG,53 min,Documentaries,An international team of rescue workers race to save 12 young soccer players and their coach trapped in a flooded cave in Thailand.
81121189,Movie,NOVA: The Impossible Flight,"Noel Dockstader, Quinn Kanaly",,United States,"July 1, 2019",2018,TV-PG,113 min,Documentaries,"Two adventurous pilots attempt to fly around the world without using any fuel, relying only on the power of the sun."
70265211,Movie,Nova: Ultimate Mars Challenge,Gail Willumsen,Lance Lewman,United States,"July 1, 2019",2012,TV-G,53 min,Movies,"With access to the scientists and engineers responsible for the Curiosity rover's on-the-ground experiments, NOVA captures its landing on Mars."
70109689,Movie,Paul Blart: Mall Cop,Steve Carr,"Kevin James, Keir O'Donnell, Jayma Mays, Raini Rodriguez, Shirley Knight, Stephen Rannazzisi, Peter Gerety, Bobby Cannavale, Adam Ferrara, Jamal Mixon, Adhir Kalyan, Gary Valentine",United States,"July 1, 2019",2009,PG,91 min,"Action & Adventure, Comedies",An overzealous security guard finds himself in over his head when he tries to thwart a criminal mastermind's plot to rob an entire shopping mall.
855084,Movie,Philadelphia,Jonathan Demme,"Tom Hanks, Denzel Washington, Jason Robards, Mary Steenburgen, Antonio Banderas, Ron Vawter, Robert Ridgely, Charles Napier, Lisa Summerour, Obba Babatundé",United States,"July 1, 2019",1993,PG-13,126 min,"Classic Movies, Dramas, LGBTQ Movies",Philadelphia attorney Andrew Beckett launches a wrongful termination suit against his law firm when they fire him because he's gay and HIV-positive.
80005772,TV Show,Rabbids Invasion,,"Damien Laquet, David Gasman, Barbara Scaff",France,"July 1, 2019",2018,TV-Y7,1 Season,"Kids' TV, TV Comedies","Giant, rambunctious rabbits have invaded and are wreaking havoc on the world. But we'll have to get used to them, because they're not going anywhere!"
70105369,Movie,Race to Witch Mountain,Andy Fickman,"Dwayne Johnson, AnnaSophia Robb, Alexander Ludwig, Carla Gugino, Ciarán Hinds, Tom Everett Scott, Chris Marquette, Billy Brown, Christine Lakin, Tom Woodruff Jr., John Kassir, Garry Marshall, John Duff, Ted Hartley, Dave Engfer, Bob Clendenin, Shengyi Huang, Robert Torti, Kim Richards, Brandon Miller, Paul Darnell, Omar Dorsey, Dennis Hayden, Suzanne Krull, Steve Rosenbaum, Andrew Shaifer, Bryan Fogel, Bob Koherr, Sam Wolfson, Beth Kennedy, Corri English, Jonathan Slavin, Kevin Christy, Meredith Salenger",United States,"July 1, 2019",2009,PG,99 min,Children & Family Movies,A sister and brother with special powers are on the run from a mysterious organization that wants to take advantage of the siblings' gifts.
60029369,Movie,Rain Man,Barry Levinson,"Dustin Hoffman, Tom Cruise, Valeria Golino, Gerald R. Molen, Jack Murdock, Michael D. Roberts, Ralph Seymour, Lucinda Jenney, Bonnie Hunt",United States,"July 1, 2019",1988,R,134 min,"Classic Movies, Dramas","A fast-talking yuppie is forced to slow down when he meets the brother he never knew he had, an unusually gifted autistic savant named Raymond."
81086718,TV Show,Record of Grancrest War,,"Kentaro Kumagai, Akari Kito, Yuichi Nakamura, Reina Ueda, Satoshi Hino, Yoshitsugu Matsuoka, Natsumi Takamori, Ai Kayano, Takahiro Sakurai, Wataru Hatano, Yuichi Iguchi, Minori Suzuki, Megumi Nakajima, Yuhko Kaida, Chika Anzai, Yumi Uchiyama, Kaede Hondo, Satoshi Mikami, Ayane Sakura, Ari Ozawa, Tatsuhisa Suzuki, Hiro Shimono",Japan,"July 1, 2019",2018,TV-MA,1 Season,Anime Series,"Lone mage Siluca wanders the land of Atlatan, disgusted by its greedy nobility. When she meets knight errant Theo, she sees a chance to create peace."
80005738,Movie,Room on the Broom,"Max Lang, Jani Lachauer","Simon Pegg, Gillian Anderson, Rob Brydon, Martin Clunes, Sally Hawkins, David Walliams, Timothy Spall",United Kingdom,"July 1, 2019",2012,G,26 min,"Children & Family Movies, Independent Movies","A gentle witch with a ginger braid offers rides to a variety of animals on her increasingly crowded broom, much to her grumpy cat's chagrin."
60000415,Movie,Scream 3,Wes Craven,"David Arquette, Neve Campbell, Courteney Cox, Patrick Dempsey, Scott Foley, Lance Henriksen, Matt Keeslar, Jenny McCarthy, Emily Mortimer, Parker Posey, Deon Richmond, Kelly Rutherford, Liev Schreiber, Patrick Warburton, Jamie Kennedy",United States,"July 1, 2019",2000,R,117 min,Horror Movies,"This installment of the tongue-in-cheek horror franchise finds Sidney Prescott once again battling a crazed killer – this time, on a movie set."
70112731,Movie,Shorts,Robert Rodriguez,"Jimmy Bennett, Jake Short, Kat Dennings, Trevor Gagnon, Devon Gearhart, Jolie Vanier, Rebel Rodriguez, Leo Howard, Leslie Mann, Jon Cryer, William H. Macy, James Spader","United States, United Arab Emirates","July 1, 2019",2009,PG,89 min,"Children & Family Movies, Comedies",Chaos erupts when locals learn that an 11-year-old boy has discovered a mysterious rock that grants the wishes of whoever possesses it.
81130297,Movie,Soul to Keep,"David Allensworth, Monière","Sandra Mae Frank, Aurora Heimbach, Craig Fogel, Tony Spitz, Jordan Theodore, Kate Rose Reynolds, Jessie Jordan, Derek Long, Sophia Getz, Amelia Sheeler",United States,"July 1, 2019",2019,TV-MA,94 min,"Horror Movies, Independent Movies","Two siblings invite friends to their inherited, remote country home, but the fun stops when the group summons a demonic force from an old spellbook."
60033320,Movie,Starsky & Hutch,Todd Phillips,"Ben Stiller, Owen Wilson, Vince Vaughn, Juliette Lewis, Snoop Dogg, Fred Williamson, Jason Bateman, Amy Smart, Carmen Electra, George Cheung",United States,"July 1, 2019",2004,PG-13,101 min,"Action & Adventure, Comedies",New undercover cop partners Starsky and Hutch must overcome their differences to solve an important case with help from street informant Huggy Bear.
81100120,TV Show,Stone Age,,"Samantha Moon, Nancy Kim, Jacqueline Youn, Mike Yantzi, Anna Paik, Matt Anipen, Josh Schwartzentruber",,"July 1, 2019",2017,TV-Y7,1 Season,"Kids' TV, Korean TV Shows","Woody sets out to become the Stone Age's best animal trainer with a little help from his faithful pet dinosaur, Moga."
81060038,Movie,Swiped,Ann Deborah Fishman,"Kendall Ryan Sanders, Noah Centineo, Nathan Gamble, Kristen Johnston, Leigh-Allyn Baker, Christian Hutcherson, Shelby Wulfert, Steve Daron, Kalani Hilliker, Maddy Curley, George Hamilton",United States,"July 1, 2019",2018,TV-14,94 min,Comedies,"When two college roommates develop a groundbreaking hookup app, casual affairs – and complications – soon run rampant on campus."
60020745,Movie,Swordfish,Dominic Sena,"John Travolta, Hugh Jackman, Halle Berry, Don Cheadle, Sam Shepard, Vinnie Jones, Drea de Matteo, Rudolf Martin, Zach Grenier, Camryn Grimes",United States,"July 1, 2019",2001,R,99 min,Action & Adventure,"Determined to get his mitts on $9 billion in a secret DEA account so he can fight terrorism, a rogue agent recruits an encryption expert to hack in."
18907685,Movie,Taxi Driver,Martin Scorsese,"Robert De Niro, Jodie Foster, Cybill Shepherd, Peter Boyle, Albert Brooks, Leonard Harris, Harvey Keitel, Murray Moston, Richard Higgs, Victor Argo, Steven Prince, Martin Scorsese",United States,"July 1, 2019",1976,R,114 min,"Classic Movies, Dramas, Thrillers","Enraged by New York's moral rot and urban decay, an unhinged cab driver goes mad, plotting an assassination and saving a teen sex worker."
81113468,Movie,Tayo the Little Bus Movie: Mission Ace,Ryu Jung-woo,"Moon Nam-sook, Jeong Hye-ok, Choe Hana, Gim Yeong-seon",United States,"July 1, 2019",2016,TV-Y7,48 min,Children & Family Movies,"After he loses his favorite racing car, Duri ventures to a mysterious, magical land filled with toys that have been thrown away."
81017506,Movie,The Accountant of Auschwitz,Matthew Shoychet,,Canada,"July 1, 2019",2018,TV-14,78 min,"Documentaries, International Movies","Decades after WWII, a former SS officer stands trial in his native Germany after being charged for his complicity in the murder of Jews at Auschwitz."
